side,interval,ce,n_infected,index,20,25,30,35,40,45,50
10,30,10,214,32,0.1,0.08,0.1,0.1429,0.2,0.2222,0.3
10,30,10,239,33,0.05,0.04,0.1667,0.2857,0.3,0.2889,0.3
10,30,10,234,34,0.05,0.12,0.1333,0.2286,0.25,0.2889,0.28
10,30,10,219,35,0.05,0.08,0.0667,0.0857,0.1,0.1111,0.12
10,30,10,218,36,0.0,0.0,0.0333,0.0286,0.025,0.0667,0.12
10,30,10,226,37,0.0,0.04,0.0333,0.0857,0.175,0.1778,0.28
10,30,10,230,38,0.0,0.0,0.0,0.0,0.075,0.1778,0.24
10,30,10,220,39,0.05,0.08,0.0667,0.1429,0.2,0.2222,0.24
10,30,10,242,40,0.0,0.0,0.0333,0.0857,0.125,0.1778,0.18
10,30,10,230,41,0.05,0.04,0.0333,0.0571,0.1,0.1333,0.16
10,30,10,241,42,0.0,0.04,0.0333,0.0857,0.125,0.1111,0.14
10,30,10,226,43,0.05,0.04,0.1,0.0857,0.1,0.1778,0.18
10,30,10,240,44,0.05,0.04,0.0333,0.0571,0.1,0.1778,0.22
10,30,10,239,45,0.0,0.0,0.0333,0.0571,0.075,0.1111,0.14
10,30,10,242,46,0.1,0.16,0.2,0.2571,0.275,0.2889,0.3
10,30,10,228,47,0.05,0.04,0.1333,0.1714,0.225,0.2444,0.3
10,30,10,219,48,0.0,0.04,0.1,0.1714,0.175,0.2,0.24
10,30,10,222,49,0.0,0.0,0.1,0.1714,0.2,0.2889,0.32
10,30,10,240,50,0.05,0.04,0.0667,0.0857,0.15,0.1556,0.22
10,30,10,245,51,0.0,0.0,0.0333,0.1143,0.15,0.2222,0.22
10,30,10,210,52,0.05,0.04,0.0667,0.1429,0.175,0.2,0.24
10,30,10,228,53,0.05,0.16,0.2,0.2286,0.25,0.2444,0.24
10,30,10,242,54,0.05,0.04,0.0667,0.0857,0.1,0.1111,0.12
10,30,10,233,55,0.0,0.0,0.0333,0.0857,0.1,0.1333,0.18
10,30,10,224,56,0.0,0.04,0.1,0.1429,0.15,0.2444,0.26
10,30,10,232,57,0.1,0.12,0.1667,0.2857,0.275,0.3111,0.32
10,30,10,226,58,0.05,0.12,0.1333,0.3143,0.325,0.3556,0.34
10,30,10,230,59,0.0,0.0,0.0333,0.0286,0.05,0.1111,0.12
10,30,10,230,60,0.05,0.04,0.1,0.1143,0.175,0.2,0.22
10,30,10,233,61,0.1,0.08,0.1,0.0857,0.15,0.2222,0.24
10,30,10,226,62,0.1,0.08,0.1333,0.1143,0.15,0.2222,0.26
10,30,10,211,63,0.1,0.12,0.1333,0.1429,0.125,0.2,0.2
10,30,10,231,64,0.05,0.04,0.0333,0.0571,0.075,0.0889,0.1
10,30,10,219,65,0.0,0.0,0.1,0.1143,0.15,0.2222,0.24
10,30,10,227,66,0.05,0.12,0.2333,0.2,0.25,0.2667,0.3
10,30,10,208,67,0.05,0.04,0.0333,0.1429,0.15,0.1556,0.18
10,30,10,236,68,0.1,0.08,0.1,0.1714,0.225,0.2667,0.24
10,30,10,221,69,0.05,0.04,0.0667,0.0857,0.125,0.1333,0.16
10,30,10,229,70,0.2,0.16,0.1333,0.1143,0.175,0.2444,0.24
10,30,10,229,71,0.15,0.12,0.1,0.1143,0.125,0.2889,0.28
10,30,10,219,72,0.1,0.08,0.1,0.1429,0.125,0.1111,0.2
10,30,10,250,73,0.15,0.2,0.2,0.2,0.25,0.2444,0.24
10,30,10,240,74,0.0,0.0,0.0,0.0571,0.075,0.1333,0.16
10,30,10,245,75,0.05,0.04,0.0667,0.2,0.2,0.2222,0.2
10,30,10,235,76,0.0,0.0,0.0,0.1143,0.125,0.2222,0.28
10,30,10,220,77,0.15,0.12,0.1,0.1714,0.175,0.2,0.26
10,30,10,231,78,0.05,0.04,0.0667,0.0857,0.15,0.1778,0.18
10,30,10,206,79,0.05,0.04,0.0333,0.1429,0.175,0.2444,0.24
10,30,10,235,80,0.1,0.2,0.2333,0.2857,0.275,0.3111,0.3
10,30,10,241,81,0.15,0.24,0.2333,0.2286,0.25,0.2444,0.26
10,30,10,226,82,0.05,0.04,0.0333,0.0857,0.125,0.1556,0.18
10,30,10,243,83,0.05,0.08,0.0667,0.1714,0.2,0.2444,0.26
10,30,10,216,84,0.05,0.04,0.0333,0.0571,0.1,0.2,0.26
10,30,10,236,85,0.05,0.04,0.1,0.1714,0.2,0.2889,0.34
10,30,10,234,86,0.05,0.04,0.0333,0.1429,0.2,0.2444,0.26
10,30,10,235,87,0.0,0.0,0.0333,0.1143,0.125,0.1556,0.2
10,30,10,241,88,0.0,0.0,0.0,0.0286,0.075,0.2,0.22
10,30,10,233,89,0.0,0.0,0.0,0.0286,0.05,0.1333,0.2
10,30,10,207,90,0.05,0.08,0.1667,0.2,0.225,0.3111,0.3
10,30,10,226,91,0.1,0.08,0.0667,0.0571,0.075,0.2,0.22
10,30,10,224,92,0.0,0.04,0.1,0.1429,0.175,0.2667,0.32
10,30,10,208,93,0.15,0.12,0.1,0.1143,0.1,0.1333,0.18
10,30,10,229,94,0.1,0.08,0.0667,0.0571,0.05,0.0444,0.04
10,30,10,235,95,0.0,0.0,0.0667,0.1714,0.15,0.2,0.24
10,30,10,221,96,0.1,0.08,0.0667,0.0571,0.15,0.2,0.2
10,30,10,239,97,0.15,0.12,0.1667,0.1429,0.15,0.1778,0.16
10,30,10,216,98,0.1,0.12,0.1667,0.1714,0.175,0.2444,0.26
10,30,10,245,99,0.1,0.08,0.1,0.1143,0.15,0.2,0.24
10,60,10,276,0,1.0,0.8,0.7333,0.6286,0.625,0.6889,0.66
10,60,10,275,1,0.0,0.0,0.0333,0.0286,0.05,0.1333,0.14
10,60,10,258,2,0.0,0.0,0.0,0.0857,0.1,0.1556,0.2
10,60,10,272,3,0.0,0.0,0.0333,0.0286,0.075,0.0889,0.14
10,60,10,255,4,0.0,0.08,0.1,0.0857,0.1,0.1333,0.14
10,60,10,249,5,0.05,0.08,0.1333,0.2,0.275,0.2889,0.3
10,60,10,264,6,0.05,0.04,0.0667,0.0571,0.15,0.1333,0.16
10,60,10,254,7,0.05,0.04,0.1,0.1429,0.175,0.2,0.24
10,60,10,246,8,0.1,0.12,0.1,0.0857,0.125,0.1111,0.14
10,60,10,272,9,0.0,0.12,0.1667,0.2286,0.275,0.2667,0.3
10,60,10,252,10,0.0,0.0,0.0333,0.0286,0.15,0.1556,0.22
10,60,10,257,11,0.05,0.16,0.1667,0.1714,0.2,0.2444,0.3
10,60,10,260,12,0.1,0.12,0.1667,0.2286,0.225,0.2444,0.24
10,60,10,265,13,0.1,0.08,0.2333,0.2857,0.325,0.3556,0.36
10,60,10,248,14,0.05,0.04,0.0667,0.2,0.225,0.2889,0.3
10,60,10,271,15,0.0,0.04,0.1,0.1714,0.175,0.2,0.2
10,60,10,256,16,0.1,0.08,0.1,0.2286,0.25,0.2444,0.32
10,60,10,263,17,0.0,0.0,0.0,0.0286,0.125,0.1778,0.16
10,60,10,267,18,0.05,0.04,0.1,0.1714,0.2,0.2222,0.24
10,60,10,265,19,0.1,0.08,0.1,0.1714,0.2,0.2,0.22
10,60,10,274,20,0.1,0.08,0.0667,0.1429,0.2,0.2,0.24
10,60,10,264,21,0.1,0.12,0.2333,0.2286,0.275,0.3778,0.4
10,60,10,261,22,0.05,0.04,0.0333,0.0571,0.1,0.2,0.26
10,60,10,271,23,0.05,0.12,0.1667,0.2,0.25,0.3778,0.38
10,60,10,269,24,0.05,0.08,0.2,0.2,0.25,0.2889,0.34
10,60,10,281,25,0.1,0.08,0.0667,0.1714,0.2,0.2,0.18
10,60,10,270,26,0.1,0.08,0.1,0.2286,0.275,0.2667,0.26
10,60,10,285,27,0.05,0.04,0.0667,0.0571,0.05,0.0889,0.12
10,60,10,265,28,0.1,0.08,0.0667,0.1429,0.2,0.2667,0.32
10,60,10,282,29,0.15,0.16,0.1667,0.2286,0.25,0.2889,0.34
10,60,10,265,30,0.05,0.08,0.1,0.1143,0.175,0.2444,0.26
10,60,10,261,31,0.0,0.0,0.0667,0.0571,0.1,0.1111,0.16
10,60,10,258,32,0.1,0.08,0.1333,0.1714,0.225,0.2667,0.28
10,60,10,278,33,0.05,0.04,0.1,0.2286,0.3,0.3333,0.34
10,60,10,262,34,0.05,0.12,0.1333,0.2286,0.25,0.3111,0.32
10,60,10,253,35,0.05,0.08,0.0667,0.0857,0.15,0.1556,0.2
10,60,10,242,36,0.0,0.0,0.0333,0.0286,0.025,0.0222,0.06
10,60,10,270,37,0.0,0.04,0.0333,0.0286,0.1,0.1333,0.22
10,60,10,274,38,0.0,0.0,0.0,0.0,0.025,0.1111,0.2
10,60,10,241,39,0.05,0.08,0.0667,0.1429,0.2,0.2,0.24
10,60,10,264,40,0.0,0.0,0.0333,0.0571,0.1,0.1556,0.16
10,60,10,261,41,0.05,0.04,0.0333,0.0286,0.075,0.0889,0.16
10,60,10,277,42,0.0,0.04,0.0333,0.0286,0.075,0.0889,0.1
10,60,10,249,43,0.05,0.04,0.1,0.1143,0.125,0.1111,0.14
10,60,10,266,44,0.05,0.04,0.0667,0.0571,0.125,0.1778,0.24
10,60,10,259,45,0.0,0.0,0.0333,0.0571,0.1,0.1556,0.16
10,60,10,277,46,0.1,0.12,0.1667,0.2857,0.3,0.3111,0.32
10,60,10,264,47,0.05,0.04,0.1333,0.2,0.225,0.2667,0.3
10,60,10,251,48,0.0,0.08,0.1,0.1143,0.1,0.0889,0.14
10,60,10,269,49,0.0,0.04,0.0667,0.1143,0.175,0.2889,0.34
10,60,10,273,50,0.05,0.04,0.0667,0.0857,0.125,0.1556,0.18
10,60,10,269,51,0.0,0.0,0.0,0.1429,0.175,0.2222,0.22
10,60,10,251,52,0.05,0.04,0.0667,0.1714,0.25,0.2444,0.24
10,60,10,261,53,0.05,0.08,0.1333,0.1714,0.225,0.2667,0.24
10,60,10,258,54,0.05,0.04,0.0667,0.0857,0.125,0.1333,0.16
10,60,10,262,55,0.0,0.04,0.0333,0.0571,0.1,0.1333,0.18
10,60,10,259,56,0.0,0.04,0.0667,0.0857,0.15,0.2222,0.26
10,60,10,254,57,0.1,0.08,0.1667,0.2857,0.3,0.3111,0.36
10,60,10,253,58,0.05,0.12,0.1667,0.2571,0.275,0.3111,0.34
10,60,10,248,59,0.0,0.0,0.0,0.0,0.025,0.1333,0.16
10,60,10,261,60,0.05,0.04,0.1,0.1143,0.175,0.2222,0.24
10,60,10,268,61,0.1,0.08,0.0667,0.1429,0.2,0.2444,0.3
10,60,10,265,62,0.1,0.08,0.1333,0.1429,0.15,0.1556,0.2
10,60,10,240,63,0.1,0.16,0.1667,0.1429,0.15,0.2,0.2
10,60,10,253,64,0.05,0.04,0.0333,0.0857,0.125,0.1333,0.18
10,60,10,251,65,0.0,0.0,0.0667,0.1429,0.2,0.2667,0.28
10,60,10,254,66,0.05,0.12,0.1667,0.2286,0.275,0.3111,0.32
10,60,10,222,67,0.05,0.04,0.0333,0.1714,0.175,0.2,0.22
10,60,10,279,68,0.1,0.08,0.1,0.0857,0.175,0.2,0.22
10,60,10,244,69,0.05,0.08,0.1,0.1429,0.15,0.1778,0.18
10,60,10,269,70,0.2,0.16,0.1333,0.1714,0.2,0.2444,0.24
10,60,10,263,71,0.15,0.12,0.1,0.1429,0.15,0.2444,0.3
10,60,10,259,72,0.1,0.08,0.1,0.1429,0.15,0.1778,0.2
10,60,10,278,73,0.15,0.16,0.2,0.2286,0.25,0.2444,0.28
10,60,10,271,74,0.0,0.0,0.0,0.0571,0.075,0.0667,0.08
10,60,10,277,75,0.05,0.04,0.0667,0.2,0.2,0.2,0.2
10,60,10,261,76,0.0,0.0,0.0333,0.1429,0.175,0.2,0.28
10,60,10,255,77,0.15,0.12,0.1333,0.1714,0.225,0.2667,0.28
10,60,10,263,78,0.05,0.04,0.0667,0.0857,0.175,0.2222,0.22
10,60,10,245,79,0.05,0.04,0.0333,0.1143,0.2,0.2222,0.24
10,60,10,261,80,0.1,0.16,0.2,0.2857,0.275,0.3556,0.38
10,60,10,259,81,0.15,0.16,0.1667,0.2,0.25,0.2444,0.28
10,60,10,259,82,0.05,0.08,0.0667,0.1714,0.225,0.2667,0.28
10,60,10,278,83,0.05,0.08,0.0667,0.0571,0.125,0.1778,0.22
10,60,10,246,84,0.05,0.04,0.0667,0.0857,0.15,0.2444,0.32
10,60,10,284,85,0.05,0.04,0.0333,0.1429,0.175,0.2667,0.3
10,60,10,265,86,0.05,0.04,0.0333,0.1143,0.2,0.2222,0.26
10,60,10,259,87,0.0,0.0,0.0,0.0857,0.15,0.2,0.22
10,60,10,272,88,0.0,0.0,0.0,0.0,0.05,0.1556,0.22
10,60,10,259,89,0.0,0.0,0.0,0.0571,0.075,0.1556,0.28
10,60,10,239,90,0.05,0.08,0.1,0.1429,0.225,0.2444,0.24
10,60,10,260,91,0.1,0.08,0.0667,0.0857,0.1,0.1556,0.16
10,60,10,255,92,0.0,0.0,0.0667,0.1143,0.2,0.2,0.26
10,60,10,227,93,0.15,0.12,0.1,0.1143,0.125,0.1778,0.24
10,60,10,267,94,0.1,0.08,0.0667,0.0857,0.075,0.0667,0.08
10,60,10,264,95,0.0,0.0,0.0333,0.1429,0.15,0.2222,0.24
10,60,10,265,96,0.1,0.08,0.0667,0.1429,0.2,0.2,0.26
10,60,10,275,97,0.15,0.12,0.1333,0.1143,0.1,0.1111,0.14
10,60,10,256,98,0.1,0.12,0.1667,0.1714,0.175,0.2444,0.24
10,60,10,264,99,0.1,0.08,0.1,0.1143,0.15,0.1778,0.26
20,1,10,93,0,1.0,0.96,0.9333,0.8857,0.825,0.8,0.74
20,1,10,96,1,0.0,0.0,0.1,0.0857,0.1,0.1333,0.14
20,1,10,62,2,0.0,0.0,0.0667,0.0857,0.075,0.1556,0.18
20,1,10,94,3,0.0,0.0,0.0,0.0286,0.075,0.0889,0.12
20,1,10,68,4,0.0,0.04,0.1,0.0857,0.1,0.1111,0.14
20,1,10,83,5,0.05,0.16,0.2333,0.3143,0.325,0.3778,0.4
20,1,10,90,6,0.05,0.04,0.0333,0.0286,0.025,0.0444,0.08
20,1,10,86,7,0.05,0.04,0.0667,0.1143,0.25,0.2889,0.32
20,1,10,88,8,0.1,0.08,0.1,0.0857,0.125,0.1778,0.24
20,1,10,101,9,0.0,0.16,0.2333,0.3143,0.35,0.4,0.4
20,1,10,81,10,0.0,0.04,0.0667,0.0857,0.125,0.1556,0.2
20,1,10,82,11,0.05,0.16,0.2,0.2,0.225,0.2667,0.36
20,1,10,87,12,0.1,0.16,0.2,0.2,0.175,0.2,0.22
20,1,10,112,13,0.1,0.08,0.2,0.2571,0.325,0.3556,0.32
20,1,10,100,14,0.05,0.04,0.0333,0.1714,0.2,0.2222,0.24
20,1,10,92,15,0.0,0.12,0.1667,0.1714,0.225,0.2222,0.22
20,1,10,87,16,0.1,0.12,0.1667,0.2571,0.275,0.2889,0.32
20,1,10,115,17,0.0,0.0,0.0,0.0286,0.05,0.1111,0.1
20,1,10,84,18,0.05,0.04,0.1,0.1714,0.2,0.2889,0.3
20,1,10,71,19,0.1,0.08,0.0667,0.1714,0.225,0.2444,0.32
20,1,10,103,20,0.1,0.08,0.0667,0.1714,0.25,0.2222,0.26
20,1,10,61,21,0.1,0.2,0.2333,0.2,0.225,0.2,0.2
20,1,10,96,22,0.05,0.04,0.1333,0.1429,0.175,0.2,0.22
20,1,10,85,23,0.05,0.16,0.2333,0.2286,0.275,0.3111,0.3
20,1,10,84,24,0.05,0.08,0.1667,0.2286,0.3,0.2889,0.32
20,1,10,116,25,0.1,0.08,0.0667,0.1429,0.15,0.2,0.2
20,1,10,96,26,0.1,0.08,0.1333,0.2571,0.275,0.2667,0.24
20,1,10,93,27,0.05,0.12,0.1,0.1143,0.15,0.1333,0.14
20,1,10,90,28,0.1,0.08,0.0667,0.1429,0.2,0.2222,0.22
20,1,10,121,29,0.15,0.16,0.2,0.2857,0.325,0.3111,0.32
20,1,10,102,30,0.05,0.04,0.1,0.0857,0.175,0.1778,0.2
20,1,10,84,31,0.0,0.04,0.0667,0.0857,0.1,0.1778,0.26
20,1,10,89,32,0.1,0.08,0.1,0.0857,0.125,0.1556,0.26
20,1,10,101,33,0.05,0.12,0.1333,0.2286,0.3,0.2889,0.3
20,1,10,97,34,0.05,0.12,0.1333,0.1143,0.175,0.2,0.2
20,1,10,97,35,0.05,0.12,0.1333,0.1143,0.1,0.1556,0.18
20,1,10,67,36,0.0,0.04,0.0667,0.0571,0.05,0.0889,0.16
20,1,10,82,37,0.0,0.04,0.0333,0.0571,0.15,0.2,0.28
20,1,10,88,38,0.0,0.0,0.0,0.0286,0.1,0.1556,0.22
20,1,10,90,39,0.05,0.08,0.0667,0.1429,0.2,0.2444,0.28
20,1,10,108,40,0.0,0.0,0.0667,0.0857,0.125,0.1556,0.2
20,1,10,52,41,0.05,0.08,0.0667,0.0571,0.05,0.0444,0.08
20,1,10,103,42,0.0,0.04,0.1,0.0857,0.125,0.1778,0.24
20,1,10,100,43,0.05,0.04,0.0667,0.0571,0.1,0.1778,0.2
20,1,10,78,44,0.05,0.04,0.0333,0.0571,0.125,0.1556,0.2
20,1,10,100,45,0.0,0.0,0.0333,0.0857,0.15,0.1556,0.24
20,1,10,72,46,0.1,0.16,0.1667,0.1429,0.15,0.2444,0.28
20,1,10,91,47,0.05,0.08,0.1667,0.2,0.2,0.2444,0.26
20,1,10,77,48,0.0,0.08,0.1333,0.1429,0.125,0.1778,0.2
20,1,10,80,49,0.0,0.0,0.0667,0.0857,0.15,0.2444,0.32
20,1,10,94,50,0.05,0.08,0.1333,0.1429,0.175,0.1778,0.2
20,1,10,96,51,0.0,0.0,0.0,0.0,0.025,0.1333,0.16
20,1,10,106,52,0.05,0.04,0.0667,0.1143,0.15,0.2222,0.24
20,1,10,73,53,0.05,0.12,0.2,0.2,0.225,0.2889,0.34
20,1,10,101,54,0.05,0.04,0.0667,0.0857,0.125,0.1111,0.18
20,1,10,84,55,0.0,0.0,0.0667,0.1143,0.15,0.1778,0.18
20,1,10,84,56,0.0,0.04,0.1,0.0857,0.175,0.2222,0.24
20,1,10,94,57,0.1,0.12,0.1333,0.2857,0.325,0.3333,0.34
20,1,10,90,58,0.05,0.2,0.2,0.2857,0.3,0.3111,0.36
20,1,10,73,59,0.0,0.0,0.0333,0.0571,0.05,0.1111,0.14
20,1,10,90,60,0.05,0.04,0.1,0.0857,0.1,0.1556,0.22
20,1,10,80,61,0.1,0.08,0.1667,0.2,0.225,0.2222,0.26
20,1,10,81,62,0.1,0.16,0.2333,0.2,0.2,0.2222,0.24
20,1,10,81,63,0.1,0.16,0.1667,0.1429,0.125,0.1556,0.24
20,1,10,79,64,0.05,0.04,0.0667,0.0857,0.1,0.1778,0.2
20,1,10,102,65,0.0,0.0,0.0667,0.0571,0.075,0.1556,0.18
20,1,10,75,66,0.05,0.16,0.2,0.2286,0.25,0.2667,0.36
20,1,10,80,67,0.05,0.04,0.0667,0.1714,0.175,0.2222,0.2
20,1,10,105,68,0.1,0.08,0.1667,0.2,0.2,0.2,0.2
20,1,10,74,69,0.05,0.04,0.0667,0.0857,0.125,0.1778,0.22
20,1,10,98,70,0.2,0.16,0.2333,0.2,0.25,0.2444,0.28
20,1,10,46,71,0.15,0.12,0.1667,0.1714,0.175,0.2,0.24
20,1,10,101,72,0.1,0.08,0.1333,0.1429,0.125,0.1333,0.12
20,1,10,73,73,0.15,0.2,0.2,0.1714,0.275,0.3111,0.34
20,1,10,94,74,0.0,0.0,0.0,0.0286,0.05,0.1333,0.16
20,1,10,99,75,0.05,0.04,0.0667,0.1429,0.175,0.2222,0.22
20,1,10,84,76,0.0,0.0,0.0667,0.1143,0.15,0.1556,0.24
20,1,10,81,77,0.15,0.12,0.1,0.1429,0.15,0.2444,0.32
20,1,10,86,78,0.05,0.04,0.1,0.0857,0.125,0.1556,0.16
20,1,10,76,79,0.05,0.04,0.1,0.2,0.2,0.2444,0.28
20,1,10,71,80,0.1,0.2,0.2,0.2286,0.225,0.2444,0.28
20,1,10,92,81,0.15,0.24,0.2333,0.2286,0.225,0.2444,0.28
20,1,10,63,82,0.05,0.04,0.1,0.1143,0.1,0.1111,0.16
20,1,10,86,83,0.05,0.08,0.1333,0.1714,0.175,0.2222,0.24
20,1,10,53,84,0.05,0.04,0.0667,0.0857,0.075,0.0889,0.18
20,1,10,89,85,0.05,0.12,0.1,0.2,0.2,0.2444,0.3
20,1,10,77,86,0.05,0.04,0.0667,0.2,0.275,0.3111,0.38
20,1,10,97,87,0.0,0.0,0.0,0.0571,0.075,0.1111,0.12
20,1,10,107,88,0.0,0.0,0.0,0.0857,0.125,0.2,0.2
20,1,10,89,89,0.0,0.0,0.0,0.0286,0.1,0.1111,0.2
20,1,10,91,90,0.05,0.08,0.1667,0.1714,0.225,0.3111,0.36
20,1,10,93,91,0.1,0.12,0.1,0.1429,0.125,0.2222,0.24
20,1,10,51,92,0.0,0.04,0.0667,0.0857,0.125,0.2,0.22
20,1,10,56,93,0.15,0.12,0.1,0.1143,0.1,0.0889,0.08
20,1,10,99,94,0.1,0.08,0.0667,0.1143,0.1,0.1111,0.16
20,1,10,72,95,0.0,0.04,0.0667,0.0857,0.075,0.0889,0.18
20,1,10,94,96,0.1,0.08,0.0667,0.0571,0.1,0.1111,0.14
20,1,10,79,97,0.15,0.12,0.1333,0.1429,0.125,0.1778,0.2
20,1,10,86,98,0.1,0.12,0.1333,0.1714,0.225,0.2667,0.3
20,1,10,105,99,0.1,0.08,0.1333,0.1714,0.225,0.2444,0.32
20,5,10,138,0,1.0,0.88,0.8333,0.8,0.75,0.7333,0.72
20,5,10,152,1,0.0,0.0,0.0667,0.1143,0.175,0.2222,0.22
20,5,10,138,2,0.0,0.0,0.0667,0.0857,0.15,0.1556,0.18
20,5,10,152,3,0.0,0.0,0.0,0.0,0.025,0.0889,0.12
20,5,10,127,4,0.0,0.04,0.1,0.1143,0.1,0.1111,0.14
20,5,10,142,5,0.05,0.16,0.2333,0.3143,0.35,0.3556,0.36
20,5,10,143,6,0.05,0.04,0.0333,0.0286,0.075,0.0667,0.08
20,5,10,131,7,0.05,0.04,0.0667,0.1143,0.175,0.2667,0.34
20,5,10,149,8,0.1,0.08,0.0667,0.0857,0.1,0.1778,0.16
20,5,10,163,9,0.0,0.12,0.2,0.2571,0.325,0.3778,0.38
20,5,10,142,10,0.0,0.0,0.0,0.0286,0.1,0.1333,0.12
20,5,10,125,11,0.05,0.16,0.2,0.2286,0.225,0.2222,0.26
20,5,10,131,12,0.1,0.12,0.2,0.2286,0.275,0.2667,0.26
20,5,10,166,13,0.1,0.08,0.2,0.2857,0.3,0.3333,0.32
20,5,10,151,14,0.05,0.04,0.0333,0.2,0.2,0.2444,0.26
20,5,10,148,15,0.0,0.04,0.1333,0.1714,0.225,0.2444,0.26
20,5,10,139,16,0.1,0.12,0.1667,0.2571,0.275,0.2667,0.3
20,5,10,159,17,0.0,0.0,0.0,0.0286,0.05,0.0889,0.12
20,5,10,142,18,0.05,0.04,0.1,0.2,0.225,0.2667,0.28
20,5,10,141,19,0.1,0.08,0.0667,0.2,0.2,0.2,0.24
20,5,10,149,20,0.1,0.08,0.0667,0.1429,0.2,0.2667,0.28
20,5,10,109,21,0.1,0.12,0.2,0.2,0.2,0.1778,0.22
20,5,10,145,22,0.05,0.04,0.0333,0.0857,0.15,0.2222,0.3
20,5,10,144,23,0.05,0.2,0.2333,0.2286,0.225,0.2667,0.28
20,5,10,146,24,0.05,0.12,0.1667,0.2286,0.2,0.2889,0.32
20,5,10,170,25,0.1,0.08,0.0667,0.1429,0.15,0.2222,0.22
20,5,10,162,26,0.1,0.08,0.1333,0.2286,0.25,0.2889,0.26
20,5,10,142,27,0.05,0.12,0.1,0.0857,0.125,0.1333,0.14
20,5,10,145,28,0.1,0.08,0.0667,0.1714,0.175,0.2444,0.22
20,5,10,157,29,0.15,0.16,0.2,0.2571,0.3,0.3333,0.32
20,5,10,162,30,0.05,0.04,0.1,0.0857,0.1,0.1556,0.2
20,5,10,129,31,0.0,0.0,0.0333,0.0857,0.125,0.1778,0.18
20,5,10,132,32,0.1,0.08,0.1,0.2,0.175,0.2,0.28
20,5,10,142,33,0.05,0.12,0.1333,0.2286,0.3,0.3333,0.34
20,5,10,150,34,0.05,0.12,0.1333,0.2,0.275,0.2889,0.26
20,5,10,144,35,0.05,0.12,0.1333,0.1429,0.125,0.1778,0.16
20,5,10,120,36,0.0,0.0,0.0333,0.0571,0.125,0.1111,0.12
20,5,10,135,37,0.0,0.04,0.0333,0.1429,0.15,0.1333,0.22
20,5,10,140,38,0.0,0.0,0.0,0.0286,0.05,0.1333,0.18
20,5,10,140,39,0.05,0.08,0.0667,0.1429,0.175,0.2222,0.26
20,5,10,167,40,0.0,0.04,0.0667,0.0857,0.1,0.1333,0.16
20,5,10,131,41,0.05,0.04,0.0333,0.0571,0.075,0.1111,0.12
20,5,10,165,42,0.0,0.04,0.1,0.0857,0.125,0.2,0.2
20,5,10,139,43,0.05,0.04,0.0667,0.0571,0.1,0.1556,0.2
20,5,10,150,44,0.05,0.04,0.0333,0.0571,0.1,0.1333,0.16
20,5,10,159,45,0.0,0.0,0.0667,0.0857,0.125,0.1778,0.24
20,5,10,147,46,0.1,0.16,0.2,0.2286,0.25,0.2444,0.26
20,5,10,140,47,0.05,0.04,0.1667,0.1714,0.2,0.2444,0.24
20,5,10,122,48,0.0,0.08,0.1333,0.1143,0.1,0.1333,0.18
20,5,10,135,49,0.0,0.0,0.1,0.1143,0.225,0.2889,0.32
20,5,10,138,50,0.05,0.04,0.0333,0.0571,0.075,0.1111,0.14
20,5,10,162,51,0.0,0.0,0.0333,0.0571,0.075,0.1778,0.16
20,5,10,147,52,0.05,0.04,0.0667,0.1143,0.175,0.2444,0.3
20,5,10,124,53,0.05,0.16,0.2,0.1714,0.175,0.2,0.26
20,5,10,159,54,0.05,0.04,0.0667,0.0857,0.125,0.1333,0.14
20,5,10,143,55,0.0,0.04,0.0667,0.1143,0.15,0.1778,0.18
20,5,10,151,56,0.0,0.04,0.1,0.1429,0.225,0.2444,0.26
20,5,10,145,57,0.1,0.12,0.1667,0.2571,0.325,0.3333,0.32
20,5,10,148,58,0.05,0.12,0.1667,0.2857,0.325,0.3556,0.38
20,5,10,129,59,0.0,0.0,0.0333,0.0571,0.1,0.1778,0.16
20,5,10,160,60,0.05,0.04,0.1,0.0857,0.1,0.1778,0.18
20,5,10,130,61,0.1,0.08,0.0667,0.2,0.2,0.2444,0.24
20,5,10,135,62,0.1,0.08,0.1333,0.1143,0.125,0.2444,0.32
20,5,10,146,63,0.1,0.16,0.1667,0.1429,0.175,0.2,0.2
20,5,10,131,64,0.05,0.04,0.0333,0.0571,0.05,0.1111,0.12
20,5,10,168,65,0.0,0.0,0.0667,0.0857,0.1,0.2,0.18
20,5,10,125,66,0.05,0.12,0.2333,0.2,0.225,0.2667,0.26
20,5,10,133,67,0.05,0.04,0.0333,0.1429,0.15,0.2,0.22
20,5,10,143,68,0.1,0.08,0.1,0.1429,0.175,0.1778,0.2
20,5,10,125,69,0.05,0.04,0.1,0.1429,0.175,0.2222,0.28
20,5,10,145,70,0.2,0.16,0.1333,0.1714,0.175,0.2222,0.22
20,5,10,127,71,0.15,0.12,0.1333,0.1429,0.175,0.1778,0.18
20,5,10,146,72,0.1,0.08,0.1,0.1143,0.2,0.1778,0.26
20,5,10,142,73,0.15,0.2,0.2,0.2571,0.3,0.3111,0.3
20,5,10,155,74,0.0,0.0,0.0,0.0,0.075,0.1333,0.14
20,5,10,155,75,0.05,0.04,0.0667,0.1429,0.175,0.2667,0.24
20,5,10,150,76,0.0,0.0,0.0333,0.1143,0.125,0.2,0.24
